Raw_Title,Raw_ArXiv_or_DOI,Source,Issue,Notes
LLMs Accelerate Annotation for Medical Information Extraction,10.48550/arxiv.2312.02296,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
LLMs and generative agent-based models for complex systems research.,10.1016/j.plrev.2024.10.013,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
"LLMs Can Easily Learn to Reason from Demonstrations Structure, not content, is what matters!",10.48550/arxiv.2502.07374,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
"LLMs Can't Plan, But Can Help Planning in LLM-Modulo Frameworks",10.48550/arxiv.2402.01817,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
LLMs for knowledge graph construction and reasoning: recent capabilities and future opportunities,10.1007/s11280-024-01297-w,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
"LLMs Will Always Hallucinate, and We Need to Live With This",10.48550/arxiv.2409.05746,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
LLMs-as-Judges: A Comprehensive Survey on LLM-based Evaluation Methods,,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Logic-LM: Empowering Large Language Models with Symbolic Solvers for Faithful Logical Reasoning,10.48550/arxiv.2305.12295,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Long-context LLMs Struggle with Long In-context Learning,10.48550/arxiv.2404.02060,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
MART: Improving LLM Safety with Multi-round Automatic Red-Teaming,10.48550/arxiv.2311.07689,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
MDAgents: An Adaptive Collaboration of LLMs for Medical Decision-Making,10.52202/079017-2522,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Mechanistic Interpretability for AI Safety - A Review,10.48550/arxiv.2404.14082,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Mental-LLM,10.1145/3643540,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
MetaAgents: Large Language Model Based Agents for Decision-Making on Teaming,10.1145/3711032,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
MetaGPT: Meta Programming for Multi-Agent Collaborative Framework,10.48550/arxiv.2308.00352,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Mitigating the Alignment Tax of RLHF,10.48550/arxiv.2309.06256,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Mixture-of-Agents Enhances Large Language Model Capabilities,10.48550/arxiv.2406.04692,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
MLLM-as-a-Judge: Assessing Multimodal LLM-as-a-Judge with Vision-Language Benchmark,,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
MM-LLMs: Recent Advances in MultiModal Large Language Models,10.48550/arxiv.2401.13601,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
"Mock Worlds, Real Skills: Building Small Agentic Language Models with Synthetic Tasks, Simulated Environments, and Rubric-Based Rewards",arXiv:2601.22511v1,legacy_core,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Mol-Instructions: A Large-Scale Biomolecular Instruction Dataset for Large Language Models,10.48550/arxiv.2306.08018,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Multi-agent Architecture Search via Agentic Supernet,10.48550/arxiv.2502.04180,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Multi-Agent Collaboration Mechanisms: A Survey of LLMs,10.48550/arxiv.2501.06322,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Multi-Agent Collaboration: Harnessing the Power of Intelligent LLM Agents,10.48550/arxiv.2306.03314,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Multi-Agent Deep Reinforcement Learning for Multi-Robot Applications: A Survey,10.3390/s23073625,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Multi-Agent Reinforcement Learning is a Sequence Modeling Problem,10.48550/arxiv.2205.14953,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
NavCoT: Boosting LLM-Based Vision-and-Language Navigation via Learning Disentangled Reasoning,10.1109/tpami.2025.3554559,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
NavGPT: Explicit Reasoning in Vision-and-Language Navigation with Large Language Models,10.48550/arxiv.2305.16986,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
NeMo Guardrails: A Toolkit for Controllable and Safe LLM Applications with Programmable Rails,10.48550/arxiv.2310.10501,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Next-Generation Database Interfaces: A Survey of LLM-Based Text-to-SQL,10.1109/tkde.2025.3609486,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
NPHardEval: Dynamic Benchmark on Reasoning Ability of Large Language Models via Complexity Classes,10.48550/arxiv.2312.14890,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
NVLM: Open Frontier-Class Multimodal LLMs,10.48550/arxiv.2409.11402,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Offline Pre-trained Multi-agent Decision Transformer,10.1007/s11633-022-1383-7,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
OmniDrive: A Holistic Vision-Language Dataset for Autonomous Driving with Counterfactual Reasoning,10.1109/cvpr52734.2025.02090,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
On Hardware Security Bug Code Fixes by Prompting Large Language Models,10.1109/tifs.2024.3374558,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
On Memorization of Large Language Models in Logical Reasoning,10.48550/arxiv.2410.23123,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
On the assessment of generative AI in modeling tasks: an experience report with ChatGPT and UML,10.1007/s10270-023-01105-5,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
On the conversational persuasiveness of GPT-4,10.1038/s41562-025-02194-6,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
On the creativity of large language models,10.1007/s00146-024-02127-3,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
On the Planning Abilities of Large Language Models (A Critical Investigation with a Proposed Benchmark),10.48550/arxiv.2302.06706,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
On the Prospects of Incorporating Large Language Models (LLMs) in Automated Planning and Scheduling (APS),10.1609/icaps.v34i1.31503,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
On the Self-Verification Limitations of Large Language Models on Reasoning and Planning Tasks,10.48550/arxiv.2402.08115,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Open-source LLMs for text annotation: a practical guide for model setting and fine-tuning,10.1007/s42001-024-00345-9,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
OpenMathInstruct-1: A 1.8 Million Math Instruction Tuning Dataset,10.48550/arxiv.2402.10176,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Opportunities and risks of large language models in psychiatry,10.1038/s44277-024-00010-z,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
OriGen: Enhancing RTL Code Generation with Code-to-Code Augmentation and Self-Reflection,10.1145/3676536.3676830,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
OWL: Optimized Workforce Learning for General Multi-Agent Assistance in Real-World Task Automation,arXiv:2505.23885v2,legacy_core,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
PAL: Program-aided Language Models,10.48550/arxiv.2211.10435,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
PaLM: Scaling Language Modeling with Pathways,,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
PaperBench: Evaluating AI's Ability to Replicate AI Research,10.48550/arxiv.2504.01848,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Patterns of Student Help-Seeking When Using a Large Language Model-Powered Programming Assistant,10.1145/3636243.3636249,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Performance and biases of Large Language Models in public opinion simulation,10.1057/s41599-024-03609-x,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Perils and opportunities in using large language models in psychological research,10.1093/pnasnexus/pgae245,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Personalization of Large Language Models: A Survey,10.48550/arxiv.2411.00027,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Personalizing Reinforcement Learning from Human Feedback with Variational Preference Learning,10.48550/arxiv.2408.10075,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
PIGEON: VLM-Driven Object Navigation via Points of Interest Selection,arXiv:2511.13207v1,legacy_core,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Plan-and-Act: Improving Planning of Agents for Long-Horizon Tasks,10.48550/arxiv.2503.09572,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Playing repeated games with large language models,10.1038/s41562-025-02172-y,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
PLeak: Prompt Leaking Attacks against Large Language Model Applications,10.1145/3658644.3670370,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Plug-and-Play Policy Planner for Large Language Model Powered Dialogue Agents,arXiv:2311.00262v2,legacy_core,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Practical and ethical challenges of large language models in education: A systematic scoping review,10.1111/bjet.13370,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
PRD: Peer Rank and Discussion Improve Large Language Model based Evaluations,10.48550/arxiv.2307.02762,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Principled Reinforcement Learning with Human Feedback from Pairwise or K-wise Comparisons,10.48550/arxiv.2301.11270,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Programmable and Customized Intelligence for Traffic Steering in 5G Networks Using Open RAN Architectures,10.1109/tmc.2023.3266642,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Prompt Engineering: a methodology for optimizing interactions with AI-Language Models in the field of engineering,10.15446/dyna.v90n230.111700,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Prompt Injection attack against LLM-integrated Applications,10.48550/arxiv.2306.05499,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Prompting meaning: a hermeneutic approach to optimising prompt engineering with ChatGPT,10.1007/s00146-023-01752-8,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Proximal Policy Optimization With Policy Feedback,10.1109/tsmc.2021.3098451,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Q-learning Decision Transformer: Leveraging Dynamic Programming for Conditional Sequence Modelling in Offline RL,10.48550/arxiv.2209.03993,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
RAP: Retrieval-Augmented Planning with Contextual Memory for Multimodal LLM Agents,10.48550/arxiv.2402.03610,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
RE-Bench: Evaluating frontier AI R&D capabilities of language model agents against human experts,10.48550/arxiv.2411.15114,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Reasoning with Language Model is Planning with World Model,10.48550/arxiv.2305.14992,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Recommender Systems in the Era of Large Language Models (LLMs),10.1109/tkde.2024.3392335,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
RedPajama: an Open Dataset for Training Large Language Models,10.48550/arxiv.2411.12372,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
REINFORCE++: A Simple and Efficient Approach for Aligning Large Language Models,10.48550/arxiv.2501.03262,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
"Reinforcement and Deep Reinforcement Learning-based Solutions for Machine Maintenance Planning, Scheduling Policies, and Optimization",10.48550/arxiv.2307.03860,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Reinforcement learning algorithms: A brief survey,10.1016/j.eswa.2023.120495,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
RestGPT: Connecting Large Language Models with Real-World Applications via RESTful APIs,10.48550/arxiv.2306.06624,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Rethinking machine unlearning for large language models,10.1038/s42256-025-00985-0,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
ReTool: Reinforcement Learning for Strategic Tool Use in LLMs,10.48550/arxiv.2504.11536,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Retrieval Augmented Generation (RAG) and Beyond: A Comprehensive Survey on How to Make your LLMs use External Data More Wisely,10.48550/arxiv.2409.14924,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Retrieval-Augmented Generation for Large Language Models: A Survey,,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
ReviewerGPT? An Exploratory Study on Using Large Language Models for Paper Reviewing,10.48550/arxiv.2306.00622,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Rewarded soups: towards Pareto-optimal alignment by interpolating weights fine-tuned on diverse rewards,10.48550/arxiv.2306.04488,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
"Risk Taxonomy, Mitigation, and Assessment Benchmarks of Large Language Model Systems",10.48550/arxiv.2401.05778,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
RL4F: Generating Natural Language Feedback with Reinforcement Learning for Repairing Model Outputs,arXiv:2305.08844v2,legacy_core,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
"RoboMIND 2.0: A Multimodal, Bimanual Mobile Manipulation Dataset for Generalizable Embodied Intelligence",arXiv:2512.24653v2,legacy_core,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
RouteLLM: Learning to Route LLMs with Preference Data,10.48550/arxiv.2406.18665,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
RTLFixer: Automatically Fixing RTL Syntax Errors with Large Language Models,10.1145/3649329.3657353,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Safe LoRA: the Silver Lining of Reducing Safety Risks when Fine-tuning Large Language Models,10.48550/arxiv.2405.16833,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Safe multi-agent reinforcement learning for multi-robot control,10.1016/j.artint.2023.103905,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
SayPlan: Grounding Large Language Models using 3D Scene Graphs for Scalable Task Planning,10.48550/arxiv.2307.06135,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Scalable and Transferable Black-Box Jailbreaks for Language Models via Persona Modulation,10.48550/arxiv.2311.03348,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Scaling Large-Language-Model-based Multi-Agent Collaboration,10.48550/arxiv.2406.07155,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Scaling LLM Test-Time Compute Optimally can be More Effective than Scaling Model Parameters,10.48550/arxiv.2408.03314,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
SciAgents: Automating Scientific Discovery Through Bioinspired Multi‐Agent Intelligent Graph Reasoning,10.1002/adma.202413523,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
SCRIBE: Structured Mid-Level Supervision for Tool-Using Language Models,arXiv:2601.03555v1,legacy_core,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
ScribeAgent: Towards Specialized Web Agents Using Production-Scale Workflow Data,10.32388/8vog0o,legacy_core,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
SCRIMP: Scalable Communication for Reinforcement- and Imitation-Learning-Based Multi-Agent Pathfinding,10.1109/iros55552.2023.10342305,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Security and Privacy Challenges of Large Language Models: A Survey,10.1145/3712001,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Self-Collaboration Code Generation via ChatGPT,10.1145/3672459,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Self-Planning Code Generation with Large Language Models,10.1145/3672456,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Siren's Song in the AI Ocean: A Survey on Hallucination in Large Language Models,10.1162/coli.a.16,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Skill Reinforcement Learning and Planning for Open-World Long-Horizon Tasks,arXiv:2303.16563v2,legacy_core,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Skywork-Reward: Bag of Tricks for Reward Modeling in LLMs,10.48550/arxiv.2410.18451,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
SMART-LLM: Smart Multi-Agent Robot Task Planning using Large Language Models,10.1109/iros58592.2024.10802322,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
SMART-LLM: Smart Multi-Agent Robot Task Planning using Large Language Models,arXiv:2309.10062v2,legacy_core,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
"Software Testing With Large Language Models: Survey, Landscape, and Vision",10.1109/tse.2024.3368208,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Structure-informed Language Models Are Protein Designers,10.1101/2023.02.03.526917,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
"Students' use of large language models in engineering education: A case study on technology acceptance, perceptions, efficacy, and detection chances",10.1016/j.caeai.2023.100172,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
SummIt: Iterative Text Summarization via ChatGPT,10.48550/arxiv.2305.14835,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Supporting Human-AI Collaboration in Auditing LLMs with LLMs,10.1145/3600211.3604712,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Systematic Evaluation of LLM-as-a-Judge in LLM Alignment Tasks: Explainable Metrics and Diverse Prompt Templates,10.48550/arxiv.2408.13006,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Taken out of context: On measuring situational awareness in LLMs,10.48550/arxiv.2309.00667,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
TaskBench: Benchmarking Large Language Models for Task Automation,10.48550/arxiv.2311.18760,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Teach AI How to Code: Using Large Language Models as Teachable Agents for Programming Education,10.1145/3613904.3642349,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Teaching Large Language Models to Self-Debug,10.48550/arxiv.2304.05128,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Text Classification via Large Language Models,10.18653/v1/2023.findings-emnlp.603,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
"TextGrad: Automatic ""Differentiation"" via Text",10.48550/arxiv.2406.07496,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
The Challenge of Using LLMs to Simulate Human Behavior: A Causal Inference Perspective,10.2139/ssrn.4650172,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
The Danger of Overthinking: Examining the Reasoning-Action Dilemma in Agentic Tasks,10.48550/arxiv.2502.08235,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
The Effects of Generative AI on Computing Students' Help-Seeking Preferences,10.1145/3636243.3636248,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
The ethics of ChatGPT in medicine and healthcare: a systematic review on Large Language Models (LLMs),10.1038/s41746-024-01157-x,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
The Internal State of an LLM Knows When its Lying,10.18653/v1/2023.findings-emnlp.68,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
The potential of generative AI for personalized persuasion at scale,10.1038/s41598-024-53755-0,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
The promise and challenges of generative AI in education,10.1080/0144929x.2024.2394886,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
"The Reversal Curse: LLMs trained on ""A is B"" fail to learn ""B is A""",,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
The Robots Are Here: Navigating the Generative AI Revolution in Computing Education,10.1145/3623762.3633499,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
The Science of Detecting LLM-Generated Text,10.1145/3624725,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
TheAgentCompany: Benchmarking LLM Agents on Consequential Real World Tasks,10.48550/arxiv.2412.14161,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Thoughts Are All Over the Place: On the Underthinking of o1-Like LLMs,10.48550/arxiv.2501.18585,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
To CoT or not to CoT? Chain-of-thought helps mainly on math and symbolic reasoning,10.48550/arxiv.2409.12183,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Token-Budget-Aware LLM Reasoning,10.48550/arxiv.2412.18547,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
TokenPacker: Efficient Visual Projector for Multimodal LLM,10.1007/s11263-025-02491-7,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Tool learning with large language models: a survey,10.1007/s11704-024-40678-2,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Towards an understanding of large language models in software engineering tasks,10.1007/s10664-024-10602-0,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Towards System 2 Reasoning in LLMs: Learning How to Think With Meta Chain-of-Thought,10.48550/arxiv.2501.04682,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Training large language models on narrow tasks can lead to broad misalignment,10.1038/s41586-025-09937-5,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Trustworthiness in Retrieval-Augmented Generation Systems: A Survey,10.48550/arxiv.2409.10102,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Trustworthy safety improvement for autonomous driving using reinforcement learning,10.1016/j.trc.2022.103656,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Understanding HTML with Large Language Models,10.48550/arxiv.2210.03945,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Understanding LLMs: A Comprehensive Overview from Training to Inference,10.48550/arxiv.2401.02038,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
"Understanding O-RAN: Architecture, Interfaces, Algorithms, Security, and Research Challenges",10.1109/comst.2023.3239220,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Understanding R1-Zero-Like Training: A Critical Perspective,10.48550/arxiv.2503.20783,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Understanding User Experience in Large Language Model Interactions,10.48550/arxiv.2401.08329,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Unifying Large Language Models and Knowledge Graphs: A Roadmap,10.1109/tkde.2024.3352100,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Unleashing the potential of prompt engineering in Large Language Models: a comprehensive review,,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
"Unlocking the Potential of ChatGPT: A Comprehensive Exploration of its Applications, Advantages, Limitations, and Future Directions in Natural Language Processing",10.48550/arxiv.2304.02017,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
"Use of LLMs for Illicit Purposes: Threats, Prevention Measures, and Vulnerabilities",10.48550/arxiv.2308.12833,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Using an LLM to Help with Code Understanding,10.1145/3597503.3639187,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Using Large Language Models for Hyperparameter Optimization,10.48550/arxiv.2312.04528,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Using large language models in psychology,10.1038/s44159-023-00241-5,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Using text-to-image generation for architectural design ideation,10.1177/14780771231222783,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
VoxPoser: Composable 3D Value Maps for Robotic Manipulation with Language Models,10.48550/arxiv.2307.05973,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
WebThinker: Empowering Large Reasoning Models with Deep Research Capability,10.48550/arxiv.2504.21776,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
What Matters in Language Conditioned Robotic Imitation Learning Over Unstructured Data,10.1109/lra.2022.3196123,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
When Do Transformers Shine in RL? Decoupling Memory from Credit Assignment,10.48550/arxiv.2307.03864,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
When does return-conditioned supervised learning work for offline reinforcement learning?,10.48550/arxiv.2206.01079,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
"When Large Language Model Agents Meet 6G Networks: Perception, Grounding, and Alignment",10.1109/mwc.005.2400019,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
When LLMs meet cybersecurity: a systematic literature review,10.1186/s42400-025-00361-w,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Why Do Multi-Agent LLM Systems Fail?,10.48550/arxiv.2503.13657,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Why Johnny Can't Prompt: How Non-AI Experts Try (and Fail) to Design LLM Prompts,10.1145/3544548.3581388,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Wiki-LLaVA: Hierarchical Retrieval-Augmented Generation for Multimodal LLMs,10.1109/cvprw63382.2024.00188,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
ChatGPT for Robotics: Design Principles and Model Abilities,10.1109/access.2024.3387941,citation_expand,Nonacademic_report,Excluded by Gate B
METHOD AND SYSTEM FOR LOCAL AUTONOMOUS INTERNAL PENETRATION TESTING USING RETRIEVAL-AUGMENTED ARTIFICIAL INTELLIGENCE AGENTS,10.5281/zenodo.18610584,targeted_search,Patent_or_MethodDoc,Excluded by Gate B
METHOD AND SYSTEM FOR LOCAL AUTONOMOUS INTERNAL PENETRATION TESTING USING RETRIEVAL-AUGMENTED ARTIFICIAL INTELLIGENCE AGENTS,10.5281/zenodo.18610583,targeted_search,Patent_or_MethodDoc,Excluded by Gate B
STO-RL: Offline RL under Sparse Rewards via LLM-Guided Subgoal Temporal Order,arXiv:2601.08107v1,legacy_core,Untraceable_provenance,Could not map to papers.csv|pdf_ref|citation_expand|targeted_search
"""Think 2555-2565. before you act: Unified policy for interleaving language reasoning with",,pdf_ref,Unverified,
"A comprehensive survey of 1-12,2024. continuallearning:theory,methodandapplication",,pdf_ref,Unverified,
"Advancesinneuralinformationprocessingsystems,vol.33, Den Driessche, J. Schrittwieser, I. Antonoglou et al",,pdf_ref,Unverified,
and S. Sukhbaatar,,pdf_ref,Unverified,
