Title,Authors,Year,Venue,ArXiv_or_DOI,Primary_Reason_Excluded,Verification_Provider,Verification_URL,Provenance
"Large Language Model (LLM) for Telecommunications: A Comprehensive Survey on Principles, Key Techniques, and Opportunities","Hao Zhou, Chengming Hu, Ye Yuan, Yufei Cui, Yili Jin, Can Chen, Haolun Wu, Dun Yuan, Li Jiang, Di Wu, Xue Liu, Jianzhong Zhang, Xianbin Wang, Jiangchuan Liu",2024,IEEE Communications Surveys & Tutorials,10.1109/comst.2024.3465447,Primary scope leak markers detected: PPO_for_LLM,openalex,https://openalex.org/W4402742293,papers.csv|pdf_ref
Diffusion Model Alignment Using Direct Preference Optimization,"Bram Wallace, Meihua Dang, Rafael Rafailov, Linqi Zhou, Aaron Lou, Senthil Purushwalkam, Stefano Ermon, Caiming Xiong, Shafiq Joty, Nikhil Naik",2024,2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR),10.1109/cvpr52733.2024.00786,"Primary scope leak markers detected: RLHF, DPO, PreferenceOptimization, Alignment",openalex,https://openalex.org/W4402753790,papers.csv|pdf_ref
Qwen2.5 Technical Report,"Qwen, :, An Yang, Baosong Yang, Beichen Zhang, Binyuan Hui, Bo Zheng, Bowen Yu, Chengyuan Li, Dayiheng Liu, Fei Huang, Haoran Wei, Huan Lin, Jian Yang, Jianhong Tu, Jianwei Zhang, Jianxin Yang, Jiaxi Yang, Jingren Zhou, Junyang Lin, Kai Dang, Keming Lu, Keqin Bao, Kexin Yang, Le Yu, Mei Li, Mingfeng Xue, Pei Zhang, Qin Zhu, Rui Men, Runji Lin, Tianhao Li, Tianyi Tang, Tingyu Xia, Xingzhang Ren, Xuancheng Ren, Yang Fan, Yang Su, Yichang Zhang, Yu Wan, Yuqiong Liu, Zeyu Cui, Zhenru Zhang, Zihan Qiu",2024,ArXiv,arXiv:2412.15115v2,"Primary scope leak markers detected: Alignment, PostTraining",arxiv,https://arxiv.org/abs/2412.15115v2,papers.csv
ProAgent: Building Proactive Cooperative Agents with Large Language Models,"Ceyao Zhang, Kaijie Yang, Siyi Hu, Zihao Wang, Guanghe Li, Yihang Sun, Cheng Zhang, Zhaowei Zhang, Anji Liu, Song‐Chun Zhu, Xiaojun Chang, Junge Zhang, Feng Yin, Yitao Liang, Yaodong Yang",2024,Proceedings of the AAAI Conference on Artificial Intelligence,10.1609/aaai.v38i16.29710,Primary scope leak markers detected: Alignment,openalex,https://openalex.org/W4393147219,citation_expand|papers.csv|pdf_ref
InternLM2 Technical Report,"Zheng Cai, Maosong Cao, Haojiong Chen, Kai Chen, Keyu Chen, Xin Chen, Xun Chen, Zehui Chen, Zhi Chen, Pei Chu, Xiaoyi Dong, Haodong Duan, Qi Fan, Zhaoye Fei, Yang Gao, Jiaye Ge, Chenya Gu, Yuzhe Gu, Tao Gui, Aijia Guo, Qipeng Guo, Conghui He, Yingfan Hu, Ting Huang, Tao Jiang, Penglong Jiao, Zhenjiang Jin, Zhikai Lei, Jiaxing Li, Jingwen Li, Linyang Li, Shuaibin Li, Wei Li, Yining Li, Hongwei Liu, Jiangning Liu, Jiawei Hong, Kaiwen Liu, Kuikun Liu, Xiaoran Liu, Chengqi Lv, Haijun Lv, Kai Lv, Li Ma, Runyuan Ma, Zerun Ma, Wenchang Ning, Linke Ouyang, Jiantao Qiu, Yuan Qu, Fukai Shang, Yunfan Shao, Demin Song, Zifan Song, Zhihao Sui, Peng Sun, Yu Sun, Huanze Tang, Bin Wang, Guoteng Wang, Jiaqi Wang, Jiayu Wang, Rui Wang, Yudong Wang, Ziyi Wang, Xingjian Wei, Qizhen Weng, Fan Wu, Yingtong Xiong, Chao Xu, Ruiliang Xu, Hang Yan, Yirong Yan, Xiaogui Yang, Haochen Ye, Huaiyuan Ying, Jia Yu, Jing Yu, Yuhang Zang, Chuyu Zhang, Li Zhang, Pan Zhang, Peng Zhang, Ruijie Zhang, Shuo Zhang, Songyang Zhang, Wenjian Zhang, Wenwei Zhang, Xingcheng Zhang, Xinyue Zhang, Hui Zhao, Qian Zhao, Xiaomeng Zhao, Fengzhe Zhou, Zaida Zhou, Jingming Zhuo, Yicheng Zou, Xipeng Qiu, Yu Qiao, Dahua Lin",2024,ArXiv,arXiv:2403.17297v1,Primary scope leak markers detected: RLHF,arxiv,https://arxiv.org/abs/2403.17297v1,papers.csv
Using Human Feedback to Fine-tune Diffusion Models without Any Reward Model,"Kai Yang, Jian Tao, Jiafei Lyu, Chunjiang Ge, Jiaxin Chen, Weihan Shen, Xiaolong Zhu, Xiu Li",2024,2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR),10.1109/cvpr52733.2024.00854,"Primary scope leak markers detected: RLHF, DPO, PreferenceOptimization",openalex,https://openalex.org/W4402753770,papers.csv|pdf_ref
Alignment faking in large language models,"Ryan Greenblatt, Carson Denison, Benjamin Wright, Fabien Roger, Monte MacDiarmid, Sam Marks, Johannes Treutlein, Tim Belonax, Jack Chen, David Duvenaud, Akbir Khan, Julian Michael, Sören Mindermann, Ethan Perez, Linda Petrini, Jonathan Uesato, Jared Kaplan, Buck Shlegeris, Samuel R. Bowman, Evan Hubinger",2024,ArXiv,arXiv:2412.14093v2,Primary scope leak markers detected: Alignment,arxiv,https://arxiv.org/abs/2412.14093v2,papers.csv|pdf_ref
Disentangling Length from Quality in Direct Preference Optimization,"Ryan Park, Rafael Rafailov, Stefano Ermon, Chelsea Finn",2024,ArXiv,arXiv:2403.19159v2,"Primary scope leak markers detected: RLHF, DPO, PreferenceOptimization, Alignment",arxiv,https://arxiv.org/abs/2403.19159v2,papers.csv
Self-Play Preference Optimization for Language Model Alignment,"Yue Wu, Zhiqing Sun, Huizhuo Yuan, Kaixuan Ji, Yiming Yang, Quanquan Gu",2024,ArXiv,arXiv:2405.00675v5,"Primary scope leak markers detected: RLHF, DPO, PreferenceOptimization, Alignment",arxiv,https://arxiv.org/abs/2405.00675v5,papers.csv|pdf_ref
The Language Barrier: Dissecting Safety Challenges of LLMs in Multilingual Contexts,"Lingfeng Shen, Weiting Tan, Sihao Chen, Yunmo Chen, Jingyu Zhang, Haoran Xu, Boyuan Zheng, Philipp Koehn, Daniel Khashabi",2024,ArXiv,arXiv:2401.13136v1,"Primary scope leak markers detected: RLHF, Alignment",arxiv,https://arxiv.org/abs/2401.13136v1,papers.csv
Interpretable Preferences via Multi-Objective Reward Modeling and Mixture-of-Experts,"Haoxiang Wang, Wei Xiong, Tengyang Xie, Han Zhao, Tong Zhang",2024,ArXiv,arXiv:2406.12845v1,"Primary scope leak markers detected: RLHF, Alignment",arxiv,https://arxiv.org/abs/2406.12845v1,papers.csv
LLM Critics Help Catch LLM Bugs,"Nat McAleese, Rai Michael Pokorny, Juan Felipe Ceron Uribe, Evgenia Nitishinskaya, Maja Trebacz, Jan Leike",2024,ArXiv,arXiv:2407.00215v1,Primary scope leak markers detected: RLHF,arxiv,https://arxiv.org/abs/2407.00215v1,papers.csv
Is DPO Superior to PPO for LLM Alignment? A Comprehensive Study,"Shusheng Xu, Wei Fu, Jiaxuan Gao, Wenjie Ye, Weilin Liu, Zhiyu Mei, Guangju Wang, Chao Yu, Yi Wu",2024,ArXiv,arXiv:2404.10719v3,"Primary scope leak markers detected: RLHF, DPO, PPO_for_LLM, PreferenceOptimization, Alignment",arxiv,https://arxiv.org/abs/2404.10719v3,papers.csv
Arithmetic Control of LLMs for Diverse User Preferences: Directional Preference Alignment with Multi-Objective Rewards,"Haoxiang Wang, Yong Lin, Wei Xiong, Rui Yang, Shizhe Diao, Shuang Qiu, Han Zhao, Tong Zhang",2024,ArXiv,arXiv:2402.18571v3,"Primary scope leak markers detected: RLHF, DPO, PreferenceOptimization, Alignment",arxiv,https://arxiv.org/abs/2402.18571v3,papers.csv
Personalized Language Modeling from Personalized Human Feedback,"Xinyu Li, Ruiyang Zhou, Zachary C. Lipton, Liu Leqi",2024,ArXiv,arXiv:2402.05133v3,Primary scope leak markers detected: RLHF,arxiv,https://arxiv.org/abs/2402.05133v3,papers.csv
Direct Language Model Alignment from Online AI Feedback,"Shangmin Guo, Biao Zhang, Tianlin Liu, Tianqi Liu, Misha Khalman, Felipe Llinares, Alexandre Rame, Thomas Mesnard, Yao Zhao, Bilal Piot, Johan Ferret, Mathieu Blondel",2024,ArXiv,arXiv:2402.04792v2,"Primary scope leak markers detected: RLHF, DPO, Alignment",arxiv,https://arxiv.org/abs/2402.04792v2,papers.csv|pdf_ref
"GLoRe: When, Where, and How to Improve LLM Reasoning via Global and Local Refinements","Alex Havrilla, Sharath Raparthy, Christoforus Nalmpantis, Jane Dwivedi-Yu, Maksym Zhuravinskyi, Eric Hambro, Roberta Raileanu",2024,ArXiv,arXiv:2402.10963v2,Primary scope leak markers detected: ImproveLLMReasoning,arxiv,https://arxiv.org/abs/2402.10963v2,papers.csv
Improve Vision Language Model Chain-of-thought Reasoning,"Ruohong Zhang, Bowen Zhang, Yanghao Li, Haotian Zhang, Zhiqing Sun, Zhe Gan, Yinfei Yang, Ruoming Pang, Yiming Yang",2024,ArXiv,arXiv:2410.16198v1,Primary scope leak markers detected: PreferenceOptimization,arxiv,https://arxiv.org/abs/2410.16198v1,papers.csv|pdf_ref
RLHF Workflow: From Reward Modeling to Online RLHF,"Hanze Dong, Wei Xiong, Bo Pang, Haoxiang Wang, Han Zhao, Yingbo Zhou, Nan Jiang, Doyen Sahoo, Caiming Xiong, Tong Zhang",2024,ArXiv,arXiv:2405.07863v3,Primary scope leak markers detected: RLHF,arxiv,https://arxiv.org/abs/2405.07863v3,papers.csv
Understanding the performance gap between online and offline alignment algorithms,"Yunhao Tang, Daniel Zhaohan Guo, Zeyu Zheng, Daniele Calandriello, Yuan Cao, Eugene Tarassov, Rémi Munos, Bernardo Ávila Pires, Michal Valko, Yong Cheng, Will Dabney",2024,ArXiv,arXiv:2405.08448v1,"Primary scope leak markers detected: RLHF, Alignment",arxiv,https://arxiv.org/abs/2405.08448v1,papers.csv
WARM: On the Benefits of Weight Averaged Reward Models,"Alexandre Ramé, Nino Vieillard, Léonard Hussenot, Robert Dadashi, Geoffrey Cideron, Olivier Bachem, Johan Ferret",2024,ArXiv,arXiv:2401.12187v1,"Primary scope leak markers detected: RLHF, Alignment",arxiv,https://arxiv.org/abs/2401.12187v1,papers.csv
Dense Reward for Free in Reinforcement Learning from Human Feedback,"Alex J. Chan, Hao Sun, Samuel Holt, Mihaela van der Schaar",2024,ArXiv,arXiv:2402.00782v1,Primary scope leak markers detected: RLHF,arxiv,https://arxiv.org/abs/2402.00782v1,papers.csv|pdf_ref
Direct Nash Optimization: Teaching Language Models to Self-Improve with General Preferences,"Corby Rosset, Ching-An Cheng, Arindam Mitra, Michael Santacroce, Ahmed Awadallah, Tengyang Xie",2024,ArXiv,arXiv:2404.03715v1,"Primary scope leak markers detected: RLHF, PostTraining",arxiv,https://arxiv.org/abs/2404.03715v1,papers.csv
Generative Reward Models,"Dakota Mahan, Duy Van Phung, Rafael Rafailov, Chase Blagden, Nathan Lile, Louis Castricato, Jan-Philipp Fränken, Chelsea Finn, Alon Albalak",2024,ArXiv,arXiv:2410.12832v1,Primary scope leak markers detected: RLHF,arxiv,https://arxiv.org/abs/2410.12832v1,papers.csv
MaxMin-RLHF: Alignment with Diverse Human Preferences,"Souradip Chakraborty, Jiahao Qiu, Hui Yuan, Alec Koppel, Furong Huang, Dinesh Manocha, Amrit Singh Bedi, Mengdi Wang",2024,arXiv (Cornell University),arXiv:2402.08925,"Primary scope leak markers detected: RLHF, Alignment",openalex,https://openalex.org/W4391835636,papers.csv
Scaling Laws for Reward Model Overoptimization in Direct Alignment Algorithms,"Rafael Rafailov, Yaswanth Chittepu, Ryan Park, Harshit Sikchi, Joey Hejna, Bradley Knox, Chelsea Finn, Scott Niekum",2024,ArXiv,arXiv:2406.02900v2,"Primary scope leak markers detected: RLHF, PreferenceOptimization, Alignment",arxiv,https://arxiv.org/abs/2406.02900v2,papers.csv|pdf_ref
Self-playing Adversarial Language Game Enhances LLM Reasoning,"Pengyu Cheng, Tianhao Hu, Han Xu, Zhisong Zhang, Zheng Yuan, Yong Dai, Lei Han, Nan Du, Xiaolong Li",2024,ArXiv,arXiv:2404.10642v3,Primary scope leak markers detected: ImproveLLMReasoning,arxiv,https://arxiv.org/abs/2404.10642v3,papers.csv
Teaching Large Language Models to Reason with Reinforcement Learning,"Alex Havrilla, Yuqing Du, Sharath Chandra Raparthy, Christoforos Nalmpantis, Jane Dwivedi-Yu, Maksym Zhuravinskyi, Eric Hambro, Sainbayar Sukhbaatar, Roberta Raileanu",2024,ArXiv,arXiv:2403.04642v1,"Primary scope leak markers detected: RLHF, PPO_for_LLM, ImproveLLMReasoning",arxiv,https://arxiv.org/abs/2403.04642v1,papers.csv|pdf_ref
Critique-out-Loud Reward Models,"Zachary Ankner, Mansheej Paul, Baoqun Cui, Jonathan D. Chang, Prithviraj Ammanabrolu",2024,arXiv (Cornell University),arXiv:2408.11791,Primary scope leak markers detected: RLHF,openalex,https://openalex.org/W4405418995,papers.csv
From $r$ to $Q^*$: Your Language Model is Secretly a Q-Function,"Rafael Rafailov, Joey Hejna, Ryan S. Park, Chelsea Finn",2024,arXiv (Cornell University),arXiv:2404.12358,"Primary scope leak markers detected: RLHF, DPO, PreferenceOptimization, Alignment",openalex,https://openalex.org/W4394972204,papers.csv|pdf_ref
ODIN: Disentangled Reward Mitigates Hacking in RLHF,"Lichang Chen, Chen Zhu, Davit Soselia, Jiuhai Chen, Tianyi Zhou, Tom Goldstein, Heng Huang, Mohammad Shoeybi, Bryan Catanzaro",2024,ArXiv,arXiv:2402.07319v1,Primary scope leak markers detected: RLHF,arxiv,https://arxiv.org/abs/2402.07319v1,papers.csv
"OpenRLHF: An Easy-to-use, Scalable and High-performance RLHF Framework","Jian Hu, Xibin Wu, Wei Shen, Jason Klein Liu, Zilin Zhu, Weixun Wang, Songlin Jiang, Haoran Wang, Hao Chen, Bin Chen, Weikai Fang, Xianyu, Yu Cao, Haotian Xu, Yiming Liu",2024,ArXiv,arXiv:2405.11143v6,"Primary scope leak markers detected: RLHF, Alignment",arxiv,https://arxiv.org/abs/2405.11143v6,papers.csv
DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models,"Zhihong Shao, Peiyi Wang, Qihao Zhu, Runxin Xu, Junxiao Song, Xiao Bi, Haowei Zhang, Mingchuan Zhang, Y. K. Li, Y. Wu, Daya Guo",2024,ArXiv,arXiv:2402.03300v3,"Primary scope leak markers detected: GRPO, ImproveLLMReasoning",arxiv,https://arxiv.org/abs/2402.03300v3,papers.csv
DPO Meets PPO: Reinforced Token Optimization for RLHF,"Han Zhong, Zikang Shan, Guhao Feng, Wei Xiong, Xinle Cheng, Li Zhao, Di He, Jiang Bian, Liwei Wang",2024,ArXiv,arXiv:2404.18922v4,"Primary scope leak markers detected: RLHF, DPO, PPO_for_LLM, PreferenceOptimization, Alignment",arxiv,https://arxiv.org/abs/2404.18922v4,papers.csv
Group Robust Preference Optimization in Reward-free RLHF,"Shyam Sundhar Ramesh, Yifan Hu, Iason Chaimalas, Viraj Mehta, Pier Giuseppe Sessa, Haitham Bou Ammar, Ilija Bogunovic",2024,ArXiv,arXiv:2405.20304v1,"Primary scope leak markers detected: RLHF, GRPO, PreferenceOptimization",arxiv,https://arxiv.org/abs/2405.20304v1,papers.csv
Regularizing Hidden States Enables Learning Generalizable Reward Model for LLMs,"Rui Yang, Ruomeng Ding, Yong Lin, Huan Zhang, Tong Zhang",2024,ArXiv,arXiv:2406.10216v2,Primary scope leak markers detected: RLHF,arxiv,https://arxiv.org/abs/2406.10216v2,papers.csv|pdf_ref
Value-Incentivized Preference Optimization: A Unified Approach to Online and Offline RLHF,"Shicong Cen, Jincheng Mei, Katayoon Goshvadi, Hanjun Dai, Tong Yang, Sherry Yang, Dale Schuurmans, Yuejie Chi, Bo Dai",2024,ArXiv,arXiv:2405.19320v4,"Primary scope leak markers detected: RLHF, PreferenceOptimization",arxiv,https://arxiv.org/abs/2405.19320v4,papers.csv
Summary of ChatGPT-Related Research and Perspective Towards the Future of Large Language Models,"Yiheng Liu, Tianle Han, Siyuan Ma, Jiayue Zhang, Yuanyuan Yang, Jiaming Tian, Hao He, Antong Li, Mengshen He, Zhengliang Liu, Zihao Wu, Lin Zhao, Dajiang Zhu, Xiang Li, Ning Qiang, Dingang Shen, Tianming Liu, Bao Ge",2023,ArXiv,arXiv:2304.01852v4,Primary scope leak markers detected: RLHF,arxiv,https://arxiv.org/abs/2304.01852v4,papers.csv|pdf_ref
Direct Preference Optimization: Your Language Model is Secretly a Reward Model,"Rafael Rafailov, Archit Sharma, Eric Mitchell, Stefano Ermon, Christopher D. Manning, Chelsea Finn",2023,arXiv (Cornell University),arXiv:2305.18290,"Primary scope leak markers detected: RLHF, DPO, PreferenceOptimization",openalex,https://openalex.org/W4378771755,papers.csv|pdf_ref
OpenAssistant Conversations -- Democratizing Large Language Model Alignment,"Andreas Köpf, Yannic Kilcher, Dimitri von Rütte, Sotiris Anagnostidis, Zhi-Rui Tam, Keith Stevens, Abdullah Barhoum, Nguyen Minh Duc, Oliver Stanley, Richárd Nagyfi, Shahul ES, Sameer Suri, David Glushkov, Arnav Dantuluri, Andrew Maguire, Christoph Schuhmann, Huu Nguyen, Alexander Mattick",2023,ArXiv,arXiv:2304.07327v2,"Primary scope leak markers detected: RLHF, Alignment",arxiv,https://arxiv.org/abs/2304.07327v2,papers.csv|pdf_ref
Open Problems and Fundamental Limitations of Reinforcement Learning from Human Feedback,"Stephen Casper, Xander Davies, Claudia Shi, Thomas Krendl Gilbert, Jérémy Scheurer, Javier Rando, Rachel Freedman, Tomasz Korbak, David Lindner, Pedro J. Freire, Tony Wang, Samuel D. Marks, Charbel-Raphaël Ségerie, Micah Carroll, Andi Peng, Phillip Christoffersen, Mehul Damani, Stewart Slocum, Anwar Usman, Anand Siththaranjan, Max Nadeau, Eric J. Michaud, Jacob Pfau, Dmitrii Krasheninnikov, Xin Chen, Lauro Langosco, Peter Hase, Erdem Bıyık, Anca D. Dragan, David Krueger, Dorsa Sadigh, Dylan Hadfield-Menell",2023,arXiv (Cornell University),arXiv:2307.15217,Primary scope leak markers detected: RLHF,openalex,https://openalex.org/W4385436553,papers.csv
Aligning Large Multimodal Models with Factually Augmented RLHF,"Zhiqing Sun, Sheng Shen, Shengcao Cao, Haotian Liu, Chunyuan Li, Yikang Shen, Chuang Gan, Liang-Yan Gui, Yu-Xiong Wang, Yiming Yang, Kurt Keutzer, Trevor Darrell",2023,ArXiv,arXiv:2309.14525v1,"Primary scope leak markers detected: RLHF, Alignment",arxiv,https://arxiv.org/abs/2309.14525v1,papers.csv
Language Models can Solve Computer Tasks,"Geunwoo Kim, Pierre Baldi, Stephen McAleer",2023,ArXiv,arXiv:2303.17491v3,Primary scope leak markers detected: RLHF,arxiv,https://arxiv.org/abs/2303.17491v3,papers.csv
RLAIF vs. RLHF: Scaling Reinforcement Learning from Human Feedback with AI Feedback,"Harrison Lee, Samrat Phatale, Hassan Mansoor, Kellie Lu, Thomas Mesnard, Colton Bishop, Victor Cărbune, Abhinav Rastogi, Carbune, Victor, Rastogi, Abhinav, Prakash, Sushant",2023,arXiv (Cornell University),arXiv:2309.00267,Primary scope leak markers detected: RLHF,openalex,https://openalex.org/W4386437475,papers.csv
Principle-Driven Self-Alignment of Language Models from Scratch with Minimal Human Supervision,"Zhiqing Sun, Yikang Shen, Qinhong Zhou, Hongxin Zhang, Zhenfang Chen, David Cox, Yiming Yang, Chuang Gan",2023,ArXiv,arXiv:2305.03047v2,"Primary scope leak markers detected: RLHF, Alignment",arxiv,https://arxiv.org/abs/2305.03047v2,papers.csv
Preference Ranking Optimization for Human Alignment,"Feifan Song, Bowen Yu, Minghao Li, Haiyang Yu, Fei Huang, Yongbin Li, Houfeng Wang",2023,ArXiv,arXiv:2306.17492v2,"Primary scope leak markers detected: RLHF, Alignment",arxiv,https://arxiv.org/abs/2306.17492v2,papers.csv
Boosting Theory-of-Mind Performance in Large Language Models via Prompting,"Shima Rahimi Moghaddam, Christopher J. Honey",2023,ArXiv,arXiv:2304.11490v3,Primary scope leak markers detected: RLHF,arxiv,https://arxiv.org/abs/2304.11490v3,papers.csv|pdf_ref
A Survey of Reinforcement Learning from Human Feedback,"Timo Kaufmann, Paul Weng, Viktor Bengs, Eyke Hüllermeier",2023,ArXiv,arXiv:2312.14925v3,"Primary scope leak markers detected: RLHF, Alignment",arxiv,https://arxiv.org/abs/2312.14925v3,papers.csv|pdf_ref
RRHF: Rank Responses to Align Language Models with Human Feedback without tears,"Zheng Yuan, Hongyi Yuan, Chuanqi Tan, Wei Wang, Songfang Huang, Fei Huang",2023,ArXiv,arXiv:2304.05302v3,"Primary scope leak markers detected: RLHF, Alignment",arxiv,https://arxiv.org/abs/2304.05302v3,papers.csv
WizardMath: Empowering Mathematical Reasoning for Large Language Models via Reinforced Evol-Instruct,"Haipeng Luo, Qingfeng Sun, Can Xu, Pu Zhao, Jianguang Lou, Chongyang Tao, Xiubo Geng, Qingwei Lin, Shifeng Chen, Yansong Tang, Dongmei Zhang",2023,ArXiv,arXiv:2308.09583v3,Primary scope leak markers detected: ImproveLLMReasoning,arxiv,https://arxiv.org/abs/2308.09583v3,papers.csv|pdf_ref
Safe RLHF: Safe Reinforcement Learning from Human Feedback,"Josef Dai, Xuehai Pan, Ruiyang Sun, Jiaming Ji, Xinbo Xu, Mickel Liu, Yizhou Wang, Yaodong Yang",2023,ArXiv,arXiv:2310.12773v1,"Primary scope leak markers detected: RLHF, Alignment",arxiv,https://arxiv.org/abs/2310.12773v1,papers.csv|pdf_ref
UltraFeedback: Boosting Language Models with Scaled AI Feedback,"Ganqu Cui, Lifan Yuan, Ning Ding, Guanming Yao, Bingxiang He, Wei Zhu, Yuan Ni, Guotong Xie, Ruobing Xie, Yankai Lin, Zhiyuan Liu, Maosong Sun",2023,ArXiv,arXiv:2310.01377v2,Primary scope leak markers detected: Alignment,arxiv,https://arxiv.org/abs/2310.01377v2,papers.csv
Secrets of RLHF in Large Language Models Part I: PPO,"Rui Zheng, Shihan Dou, Songyang Gao, Yuan Hua, Wei Shen, Binghai Wang, Yan Liu, Senjie Jin, Qin Liu, Yuhao Zhou, Limao Xiong, Lu Chen, Zhiheng Xi, Nuo Xu, Wenbin Lai, Minghao Zhu, Cheng Chang, Zhangyue Yin, Rongxiang Weng, Wensen Cheng, Haoran Huang, Tianxiang Sun, Hang Yan, Tao Gui, Qi Zhang, Xipeng Qiu, Xuanjing Huang",2023,ArXiv,arXiv:2307.04964v2,"Primary scope leak markers detected: RLHF, PPO_for_LLM, Alignment",arxiv,https://arxiv.org/abs/2307.04964v2,papers.csv|pdf_ref
Okapi: Instruction-tuned Large Language Models in Multiple Languages with Reinforcement Learning from Human Feedback,"Viet Dac Lai, Chien Van Nguyen, Nghia Trung Ngo, Thuat Nguyen, Franck Dernoncourt, Ryan A. Rossi, Thien Huu Nguyen",2023,ArXiv,arXiv:2307.16039v2,Primary scope leak markers detected: RLHF,arxiv,https://arxiv.org/abs/2307.16039v2,papers.csv|pdf_ref
Reinforced Self-Training (ReST) for Language Modeling,"Çaǧlar Gülçehre, Tom Le Paine, Srivatsan Srinivasan, Ksenia Konyushkova, Lotte Weerts, Abhishek Sharma, Aditya Siddhant, Alex Ahern, Miaosen Wang, Chenjie Gu, Wolfgang Macherey, Randal Douc, Orhan Fırat, Nando de Freitas",2023,arXiv (Cornell University),arXiv:2308.08998,Primary scope leak markers detected: RLHF,openalex,https://openalex.org/W4386080611,papers.csv
Understanding the Effects of RLHF on LLM Generalisation and Diversity,"Robert Kirk, Ishita Mediratta, Christoforos Nalmpantis, Jelena Luketina, Eric Hambro, Edward Grefenstette, Roberta Raileanu",2023,ArXiv,arXiv:2310.06452v3,Primary scope leak markers detected: RLHF,arxiv,https://arxiv.org/abs/2310.06452v3,papers.csv
The Unlocking Spell on Base LLMs: Rethinking Alignment via In-Context Learning,"Bill Yuchen Lin, Abhilasha Ravichander, Ximing Lu, Nouha Dziri, Melanie Sclar, Khyathi Chandu, Chandra Bhagavatula, Yejin Choi",2023,ArXiv,arXiv:2312.01552v1,"Primary scope leak markers detected: RLHF, Alignment",arxiv,https://arxiv.org/abs/2312.01552v1,papers.csv
Grounding Large Language Models in Interactive Environments with Online Reinforcement Learning,"Thomas Carta, Clément Romac, Thomas Wolf, Sylvain Lamprier, Olivier Sigaud, Pierre-Yves Oudeyer",2023,ArXiv,arXiv:2302.02662v5,Primary scope leak markers detected: Alignment,arxiv,https://arxiv.org/abs/2302.02662v5,papers.csv|pdf_ref
Grounding Large Language Models in Interactive Environments with Online Reinforcement Learning,"Thomas Carta, Clément Romac, Thomas Wolf, Sylvain Lamprier, Olivier Sigaud, Pierre‐Yves Oudeyer",2023,arXiv (Cornell University),10.48550/arxiv.2302.02662,Primary scope leak markers detected: Alignment,openalex,https://openalex.org/W4319453286,papers.csv|pdf_ref
Statistical Rejection Sampling Improves Preference Optimization,"Tianqi Liu, Yao Zhao, Rishabh Joshi, Misha Khalman, Mohammad Saleh, Peter J. Liu, Jialu Liu",2023,ArXiv,arXiv:2309.06657v2,"Primary scope leak markers detected: RLHF, DPO, PreferenceOptimization, Alignment",arxiv,https://arxiv.org/abs/2309.06657v2,papers.csv
Personalized Soups: Personalized Large Language Model Alignment via Post-hoc Parameter Merging,"Joel Jang, Seungone Kim, Bill Yuchen Lin, Yizhong Wang, Jack Hessel, Luke Zettlemoyer, Hannaneh Hajishirzi, Yejin Choi, Prithviraj Ammanabrolu",2023,ArXiv,arXiv:2310.11564v1,"Primary scope leak markers detected: RLHF, Alignment",arxiv,https://arxiv.org/abs/2310.11564v1,papers.csv|pdf_ref
"ReMax: A Simple, Effective, and Efficient Reinforcement Learning Method for Aligning Large Language Models","Ziniu Li, Tian Xu, Yushun Zhang, Zhihang Lin, Yang Yu, Ruoyu Sun, Zhi-Quan Luo",2023,ArXiv,arXiv:2310.10505v4,"Primary scope leak markers detected: RLHF, PPO_for_LLM",arxiv,https://arxiv.org/abs/2310.10505v4,papers.csv|pdf_ref
Language Reward Modulation for Pretraining Reinforcement Learning,"Ademi Adeniji, Amber Xie, Carmelo Sferrazza, Younggyo Seo, Stephen James, Pieter Abbeel",2023,ArXiv,arXiv:2308.12270v1,Primary scope leak markers detected: Alignment,arxiv,https://arxiv.org/abs/2308.12270v1,papers.csv|pdf_ref
Pairwise Proximal Policy Optimization: Harnessing Relative Feedback for LLM Alignment,"Tianhao Wu, Banghua Zhu, Ruoyu Zhang, Zhaojin Wen, Kannan Ramchandran, Jiantao Jiao",2023,ArXiv,arXiv:2310.00212v3,"Primary scope leak markers detected: RLHF, Alignment",arxiv,https://arxiv.org/abs/2310.00212v3,papers.csv|pdf_ref
Aligning Large Language Models with Human Preferences through Representation Engineering,"Wenhao Liu, Xiaohua Wang, Muling Wu, Tianlong Li, Changze Lv, Zixuan Ling, Jianhao Zhu, Cenyuan Zhang, Xiaoqing Zheng, Xuanjing Huang",2023,ArXiv,arXiv:2312.15997v3,"Primary scope leak markers detected: RLHF, Alignment",arxiv,https://arxiv.org/abs/2312.15997v3,papers.csv|pdf_ref
Beyond Reverse KL: Generalizing Direct Preference Optimization with Diverse Divergence Constraints,"Chaoqi Wang, Yibo Jiang, Chenghao Yang, Han Liu, Yuxin Chen",2023,ArXiv,arXiv:2309.16240v1,"Primary scope leak markers detected: RLHF, DPO, PPO_for_LLM, PreferenceOptimization, Alignment",arxiv,https://arxiv.org/abs/2309.16240v1,papers.csv
